gene,quadrant_a,NK_log2FC_a,quadrant_b,NK_log2FC_b,same_quadrant,same_sign,within_fold,replicated
TXNDC17,unclassified,0.516502647215204,unclassified,0.33562395526522876,True,True,True,True
MED31,unclassified,-0.3398995852552866,unclassified,-0.3353197462444953,True,True,True,True
XAF1,unclassified,-0.030148338932739,unclassified,0.22729620501889145,True,False,False,False
ACADVL,unclassified,0.0679207112426945,unclassified,0.08200826598600187,True,True,True,True
CTDNEP1,unclassified,0.1335843969550568,unclassified,-0.33881750496132723,True,False,False,False
EIF5A,unclassified,-0.0917060164964474,unclassified,-0.22639329386850124,True,True,False,False
GPS2,unclassified,-0.3897777804025675,unclassified,-0.5829815861890353,True,True,True,True
ACAP1,Q4,0.129437551485748,Q4,0.10789223377639388,True,True,True,True
TMEM256,unclassified,0.1375882023610049,unclassified,-0.5466626865397568,True,False,False,False
POLR2A,unclassified,0.272778633984169,unclassified,-0.30370355040483316,True,False,True,False
EIF4A1,unclassified,0.2074523553844894,unclassified,-0.035737818783834016,True,False,False,False
MPDU1,unclassified,0.1921751452431947,unclassified,0.1767701275487298,True,True,True,True
SAT2,unclassified,-0.065669084436488,unclassified,-0.1418961938830621,True,True,False,False
KDM6B,unclassified,0.7674412880844119,unclassified,0.6033831554118773,True,True,True,True
NAA38,unclassified,0.0438893085784233,unclassified,-0.03372737023302181,True,False,True,False
CHD3,unclassified,-0.1297478677898,unclassified,-0.5782616770591752,True,True,False,False
TRAPPC1,unclassified,-0.3745429081127315,unclassified,-0.11588254837409127,True,True,False,False
PER1,unclassified,0.7043911266434099,unclassified,0.3669261964860372,True,True,True,True
VAMP2,unclassified,-0.1749573095118789,unclassified,-0.15364638307016978,True,True,True,True
TMEM107,unclassified,0.2603164400152679,unclassified,0.38477971745896117,True,True,True,True
BORCS6,unclassified,-0.1312116555404588,unclassified,-0.6074509157273996,True,True,False,False
RANGRF,unclassified,-0.1286736576115251,unclassified,-0.0786048973935561,True,True,True,True
RPL26,unclassified,-0.0284508535126777,unclassified,0.10547237245821504,True,False,False,False
NDEL1,unclassified,0.1989287408029278,unclassified,-0.10014009185390975,True,False,True,False
PIK3R5,unclassified,-0.4906887007793253,unclassified,-0.7773583690974187,True,True,True,True
STX8,unclassified,-0.2545200076298298,unclassified,-0.3165509685309008,True,True,True,True
ZSWIM7,unclassified,-0.0377115411164079,unclassified,0.12714029239595642,True,False,False,False
TTC19,unclassified,-0.0372677954112174,unclassified,-0.23082239772690288,True,True,False,False
NCOR1,unclassified,0.0574518324327011,unclassified,0.05078288912435638,True,True,True,True
UBB,unclassified,-0.17395686516354,unclassified,0.08632250458086442,True,False,False,False
TRPV2,unclassified,-0.5583197420828265,unclassified,-0.3410458956689358,True,True,True,True
COPS3,unclassified,-0.0897248460067718,unclassified,-0.10813867640746516,True,True,True,True
DRG2,unclassified,-0.0606798628958307,unclassified,0.3690662216105056,True,False,False,False
ALKBH5,unclassified,-0.2125816926578943,unclassified,-0.05709515527744572,True,True,False,False
FLII,unclassified,0.0551487140037843,unclassified,-0.10230203200318695,True,False,True,False
PRPSAP2,unclassified,0.0907935640751806,unclassified,0.30050231324875576,True,True,False,False
RP11-160E2.6,unclassified,0.1974090821880632,unclassified,0.9385519306001742,True,True,False,False
USP22,unclassified,0.4303919986140269,unclassified,-0.40476253945538604,True,False,True,False
TMEM11,unclassified,-0.0331142250249696,unclassified,-0.08419415143927586,True,True,False,False
MAP2K3,unclassified,-0.0590218426477175,unclassified,0.14611478473324752,True,False,False,False
MTRNR2L1,unclassified,1.041673770968421,unclassified,0.14879323297584934,True,True,False,False
WSB1,unclassified,0.3651546216816807,unclassified,0.11160214592832042,True,True,False,False
LGALS9,unclassified,0.2092974083072581,unclassified,0.3664668398723585,True,True,True,True
IFT20,unclassified,0.142077358234944,unclassified,-0.4506775240676166,True,False,False,False
POLDIP2,unclassified,-0.0083686945206896,unclassified,0.07789756631528363,True,False,False,False
TMEM199,unclassified,-0.0121259163822198,unclassified,-0.1028416271623312,True,True,False,False
UNC119,unclassified,0.0462012071185603,unclassified,-0.11569392161254236,True,False,False,False
SDF2,unclassified,-0.2642999704836326,unclassified,0.22337166601828323,True,False,True,False
RPL23A,unclassified,0.0840471025480352,unclassified,0.09751668473568381,True,True,True,True
NUFIP2,unclassified,0.4139324556548838,unclassified,-0.08629155943877864,True,False,False,False
TAOK1,unclassified,0.2991717822045957,unclassified,0.6211362119307529,True,True,False,False
TP53I13,unclassified,0.2751066658967993,unclassified,-0.3023480050625278,True,False,True,False
SSH2,unclassified,-0.1698322712848642,unclassified,-0.10096092232345542,True,True,True,True
NSRP1,unclassified,-0.0487177045774736,unclassified,-0.31904166298552067,True,True,False,False
CPD,unclassified,-0.023560692523252,unclassified,0.398029160198865,True,False,False,False
GOSR1,unclassified,0.0670690307129565,unclassified,-0.1727740431317267,True,False,False,False
CRLF3,unclassified,-0.1404168247866473,unclassified,-0.002485318929363893,True,True,False,False
EVI2B,unclassified,-0.1265864572898073,unclassified,-0.08769201407844192,True,True,True,True
EVI2A,unclassified,-0.1229931928103679,unclassified,-0.11665878116305506,True,True,True,True
UTP6,unclassified,0.0732640384699872,unclassified,-0.041075505852481035,True,False,True,False
SUZ12,unclassified,0.2930021843510557,unclassified,-0.3231313361058726,True,False,True,False
RHOT1,unclassified,-0.0491481663593078,unclassified,0.906989199573879,True,False,False,False
ZNF207,unclassified,-0.0245102728545222,unclassified,-0.203962803169593,True,True,False,False
PSMD11,unclassified,0.0564706639553208,unclassified,0.2957199649184268,True,True,False,False
CCL2,unclassified,0.8188473139061269,unclassified,-0.024632112368548315,True,False,False,False
ZNF830,unclassified,-0.0554390185664333,unclassified,0.045656371103914704,True,False,True,False
SLFN5,unclassified,-0.2328037798023766,unclassified,-0.14943393034190797,True,True,True,True
SLFN12L,unclassified,-0.2391384949463258,unclassified,-0.030587209352557453,True,True,False,False
AP2B1,unclassified,0.2679215355328719,unclassified,-0.6111803433250547,True,False,False,False
TAF15,unclassified,-0.1474526417093253,unclassified,0.07098839900001608,True,False,False,False
CCL5,unclassified,-0.3625712516850163,unclassified,0.012669445483092618,True,False,False,False
CCL18,unclassified,0.4247041396702133,unclassified,0.7360218734488626,True,True,True,True
CCL3,unclassified,-0.2236155135149788,unclassified,0.08347205971975456,True,False,False,False
CCL4,unclassified,-0.3850408699461596,unclassified,-0.3049907035534469,True,True,True,True
CCL3L3,unclassified,0.3505992171748472,unclassified,0.3470180277503026,True,True,True,True
CCL4L2,unclassified,-0.1137392517688704,unclassified,0.12319428988061197,True,False,True,False
ZNHIT3,unclassified,-0.0966417557150304,unclassified,-0.40952774893088273,True,True,False,False
GGNBP2,unclassified,-0.0620860804425489,unclassified,0.0009138477920792183,True,False,False,False
AATF,unclassified,-0.3014337432553871,unclassified,0.16967955904230597,True,False,True,False
SYNRG,unclassified,0.1171916746283353,unclassified,-0.09025388019932398,True,False,True,False
DDX52,unclassified,-0.0398931078200524,unclassified,-0.3447739772816277,True,True,False,False
MLLT6,unclassified,-0.1425749223153786,unclassified,-0.5068024686977034,True,True,False,False
CISD3,unclassified,-0.2322808745900245,unclassified,0.14976038201838038,True,False,True,False
PSMB3,unclassified,-0.0623819029088051,unclassified,0.16747392552698356,True,False,False,False
CWC25,unclassified,-0.0703980087456057,unclassified,-0.024440136419195905,True,True,False,False
RPL23,unclassified,0.1271204634810814,unclassified,0.20807030357002027,True,True,True,True
LASP1,unclassified,-0.1828113973055483,unclassified,-0.12031726210704222,True,True,True,True
RPL19,unclassified,0.0940215989505431,unclassified,0.11577861493458315,True,True,True,True
CDK12,unclassified,-0.1073575769295021,unclassified,0.005992145721648644,True,False,False,False
STARD3,unclassified,-0.0709834489544782,unclassified,-0.5510557263760391,True,True,False,False
MIEN1,unclassified,-0.1008836247387786,unclassified,-0.34898253498527076,True,True,False,False
IKZF3,unclassified,-0.0922557301550375,unclassified,0.15101586255797203,True,False,True,False
ORMDL3,Q4,0.008946483423854,unclassified,-0.5859897656232775,False,False,False,False
PSMD3,unclassified,-0.0508687021357594,unclassified,-0.25685489988148325,True,True,False,False
CASC3,unclassified,-0.1287146923980539,unclassified,-0.007399196659833896,True,True,False,False
WIPF2,unclassified,-0.1346125223652451,unclassified,0.3756075345765702,True,False,False,False
SMARCE1,unclassified,-0.0369876584896795,unclassified,-0.09992313552220557,True,True,False,False
KRT10,Q4,0.1822127907940552,unclassified,-0.06419742764885682,False,False,False,False
KRT19,unclassified,2.2540735640158367,unclassified,2.1899369982793977,True,True,True,True
EIF1,unclassified,0.0401919609949592,unclassified,0.05737173524500047,True,True,True,True
ACLY,unclassified,0.0733486071064339,unclassified,-0.5342364020362308,True,False,False,False
DNAJC7,unclassified,0.1155314467840805,unclassified,-0.1886966199887724,True,False,True,False
RAB5C,unclassified,-0.0316667208885043,unclassified,-0.17155898437209288,True,True,False,False
STAT3,unclassified,0.3252008727846947,unclassified,0.3709510296067172,True,True,True,True
COASY,unclassified,-0.11910747257587,unclassified,-0.022082292535171348,True,True,False,False
MLX,unclassified,0.0166771452888499,unclassified,-0.12913295412623987,True,False,False,False
FAM134C,unclassified,-0.2761392010838878,unclassified,-0.26535572661673595,True,True,True,True
VPS25,unclassified,-0.0265764048557419,unclassified,0.17351946543604135,True,False,False,False
COA3,unclassified,-0.007471233711062,unclassified,0.2777381631069523,True,False,False,False
BECN1,unclassified,0.0687611705097505,unclassified,0.12678785122697736,True,True,True,True
PSME3,unclassified,-0.2141094119951125,unclassified,-0.04571378898238293,True,True,False,False
RPL27,unclassified,0.0413692183969882,unclassified,0.0508177758876294,True,True,True,True
IFI35,unclassified,-0.1243615304056351,unclassified,0.08651057913346998,True,False,True,False
NBR1,unclassified,0.0676098310622097,unclassified,0.029636064975512855,True,True,False,False
TMEM101,unclassified,0.1857712788996771,unclassified,0.17690577485976838,True,True,True,True
LSM12,unclassified,0.2299710298006889,unclassified,0.18334149381503095,True,True,True,True
TMUB2,unclassified,0.0292678581620031,unclassified,-0.10414345270107726,True,False,False,False
UBTF,unclassified,0.0696541174995793,unclassified,0.14993503088632215,True,True,False,False
SLC25A39,unclassified,0.3546519692045731,unclassified,0.07493881230724722,True,True,False,False
GRN,unclassified,0.2382008843127629,unclassified,-0.760893649693188,True,False,False,False
GPATCH8,unclassified,-0.4039036429866114,unclassified,-0.13964536749005224,True,True,False,False
HEXIM1,unclassified,0.1096610260797091,unclassified,-0.20749152681867544,True,False,True,False
FMNL1,unclassified,-0.2579454356354608,unclassified,-0.027449374275942098,True,True,False,False
KANSL1,unclassified,0.0223427720087297,unclassified,-0.22993952497146583,True,False,False,False
KANSL1-AS1,unclassified,0.0506187774137135,unclassified,0.05594423817720744,True,True,True,True
FAM215B,unclassified,-0.2033472121865052,unclassified,0.2868573991762356,True,False,True,False
CDC27,unclassified,-0.0436025049860611,unclassified,-0.7333921240351088,True,True,False,False
NPEPPS,unclassified,0.2937670390632631,unclassified,-0.17893119670913402,True,False,True,False
KPNB1,unclassified,0.0139099270961057,unclassified,-0.12719894486045846,True,False,False,False
TBX21,unclassified,-0.858346576122409,unclassified,-0.3402750884739034,True,True,False,False
MRPL10,unclassified,-0.5475157459688922,unclassified,-0.47184052317990677,True,True,True,True
SCRN2,unclassified,0.0260642614960675,unclassified,-0.11397704065995838,True,False,False,False
CDK5RAP3,unclassified,0.3801147551311314,unclassified,-0.13754997263120539,True,False,False,False
CBX1,unclassified,0.2771916480299953,unclassified,0.10748016079505007,True,True,False,False
HOXB2,unclassified,0.0351010984581698,unclassified,-0.15638146242792386,True,False,False,False
CALCOCO2,unclassified,0.1343560883042946,unclassified,0.4875681838266299,True,True,False,False
ATP5G1,unclassified,0.3133264233951798,unclassified,0.06928222198498254,True,True,False,False
UBE2Z,unclassified,0.0984242657480795,unclassified,-0.5780419037490052,True,False,False,False
SNF8,unclassified,0.0345125802752368,unclassified,-0.04963591246650171,True,False,True,False
GNGT2,unclassified,-0.2730064571187511,unclassified,0.6039713256309901,True,False,False,False
ABI3,unclassified,-0.6848777555030989,unclassified,-0.3471374840999143,True,True,True,True
ZNF652,unclassified,-0.1846981818378305,unclassified,0.32191818400176975,True,False,True,False
PHB,unclassified,-0.000811306887514,unclassified,-0.47034570902453254,True,True,False,False
SPOP,unclassified,-0.2669858162461883,unclassified,-0.3352809456136859,True,True,True,True
SLC35B1,unclassified,0.2556438518297057,unclassified,0.029380863161746724,True,True,False,False
KAT7,unclassified,-0.1071116427126682,unclassified,-0.09376660751431312,True,True,True,True
MRPL27,unclassified,0.1331932065186043,unclassified,-0.02472322308689954,True,False,False,False
LRRC59,unclassified,0.1785127466508127,unclassified,0.3100408546321518,True,True,True,True
LUC7L3,unclassified,0.0934341458333179,unclassified,-0.2087337278575636,True,False,False,False
TOB1,unclassified,0.5944258025542468,unclassified,-0.5137330112434484,True,False,True,False
SPAG9,unclassified,0.2810226405529393,unclassified,-0.045432613998084265,True,False,False,False
NME1,unclassified,0.6095057519860546,unclassified,0.4079918176957642,True,True,True,True
UTP18,unclassified,0.2604247634765215,unclassified,0.17393005608153103,True,True,True,True
COX11,unclassified,0.0902701327369769,unclassified,0.13652296676517703,True,True,True,True
COIL,unclassified,-0.1806744831280945,unclassified,0.17034889702034253,True,False,True,False
SCPEP1,unclassified,0.3407360539294165,unclassified,0.12083692466138116,True,True,False,False
