gene,p_green,p_red,n_pos_green,drop,d_null,resid
Zfp84,0.07792207792207792,0.08461538461538462,30,-0.08589743589743598,0.13066666666666665,-0.21656410256410263
Zfp568,0.06493506493506493,0.036923076923076927,25,0.43138461538461526,0.12960000000000005,0.3017846153846152
Zfp260,0.15584415584415584,0.12461538461538461,60,0.20038461538461538,0.1206666666666668,0.07971794871794859
Zfp382,0.05454545454545454,0.06153846153846154,21,-0.12820512820512833,0.15619047619047616,-0.2843956043956045
Zfp146,0.08311688311688312,0.08307692307692308,32,0.0004807692307692412,0.13375000000000023,-0.133269230769231
Capns1,0.6363636363636364,0.5430769230769231,245,0.1465934065934065,0.07983673469387745,0.06675667189952905
Tbcb,0.36883116883116884,0.3261538461538461,142,0.11570964247020595,0.10816901408450683,0.007540628385699119
Polr2i,0.2623376623376623,0.2153846153846154,101,0.17897943640517885,0.10891089108910874,0.07006854531607011
Alkbh6,0.08571428571428572,0.06461538461538462,33,0.24615384615384614,0.1163636363636363,0.12979020979020983
Sdhaf1,0.05714285714285714,0.08615384615384615,22,-0.5076923076923077,0.12181818181818167,-0.6295104895104894
Tyrobp,0.9688311688311688,0.9538461538461539,373,0.015467106619921569,0.004932975871313436,0.010534130748608133
Hcst,0.8649350649350649,0.7584615384615384,333,0.12310002310002312,0.03387387387387384,0.08922614922614927
Nfkbid,0.3064935064935065,0.12923076923076923,118,0.5783572359843546,0.07593220338983035,0.5024250325945243
Lin37,0.08571428571428572,0.08,33,0.06666666666666665,0.10424242424242423,-0.03757575757575758
Psenen,0.6831168831168831,0.58,263,0.15095057034220538,0.07482889733840305,0.07612167300380233
Kmt2b,0.2753246753246753,0.2553846153846154,106,0.07242380261248182,0.11094339622641519,-0.03851959361393337
Zbtb32,0.09610389610389611,0.24769230769230768,37,-1.5773388773388772,0.0735135135135138,-1.650852390852391
Cox6b1,0.8025974025974026,0.7246153846153847,309,0.09716206123973113,0.042200647249190745,0.054961413990540386
Rbm42,0.3168831168831169,0.20615384615384616,122,0.34943253467843627,0.09803278688524593,0.25139974779319035
Tmem147,0.14805194805194805,0.2076923076923077,57,-0.40283400809716613,0.1284210526315791,-0.5312550607287452
Usf2,0.3220779220779221,0.23846153846153847,124,0.2596153846153846,0.10903225806451626,0.1505831265508683
Fxyd5,0.9662337662337662,0.9707692307692307,372,-0.004693961952026426,0.00978494623655918,-0.014478908188585606
Gramd1a,0.41818181818181815,0.4169230769230769,161,0.0030100334448160525,0.09739130434782595,-0.09438127090300989
Uba2,0.3246753246753247,0.2153846153846154,125,0.3366153846153846,0.12255999999999992,0.21405538461538468
Gpi1,0.4779220779220779,0.5723076923076923,184,-0.1974916387959866,0.08391304347826084,-0.2814046822742474
4931406P16Rik,0.15844155844155844,0.12,61,0.24262295081967214,0.10885245901639352,0.1337704918032786
Lsm14a,0.4025974025974026,0.3323076923076923,155,0.17459057071960304,0.08877419354838681,0.08581637717121623
Pepd,0.08311688311688312,0.08615384615384615,32,-0.0365384615384615,0.13125,-0.1677884615384615
Cebpg,0.2571428571428571,0.20461538461538462,99,0.2042735042735042,0.11717171717171702,0.08710178710178716
Gpatch1,0.05974025974025974,0.05384615384615385,23,0.09866220735785947,0.13391304347826088,-0.03525083612040142
Nudt19,0.07012987012987013,0.13538461538461538,27,-0.9304843304843305,0.13037037037037044,-1.060854700854701
Ankrd27,0.08311688311688312,0.06923076923076923,32,0.16706730769230765,0.14750000000000002,0.019567307692307634
Pdcd5,0.4623376623376623,0.4323076923076923,178,0.06495246326707003,0.10089887640449466,-0.035946413137424624
Dpy19l3,0.05194805194805195,0.05692307692307692,20,-0.0957692307692307,0.11800000000000002,-0.2137692307692307
Zfp507,0.09610389610389611,0.10615384615384615,37,-0.10457380457380452,0.11351351351351366,-0.21808731808731818
Tshz3,0.06753246753246753,0.038461538461538464,26,0.430473372781065,0.13846153846153839,0.2920118343195266
Uri1,0.16103896103896104,0.2076923076923077,62,-0.28970223325062044,0.09483870967741935,-0.3845409429280398
1600014C10Rik,0.12727272727272726,0.10153846153846154,49,0.20219780219780215,0.10367346938775507,0.09852433281004708
Pop4,0.13506493506493505,0.11076923076923077,52,0.17988165680473364,0.11923076923076936,0.06065088757396428
Gm37494,0.06493506493506493,0.06615384615384616,25,-0.018769230769230965,0.12479999999999994,-0.1435692307692309
Gm26526,0.07272727272727272,0.04153846153846154,28,0.4288461538461538,0.13571428571428581,0.293131868131868
AI987944,0.08051948051948052,0.09846153846153846,31,-0.22282878411910673,0.13419354838709677,-0.3570223325062035
Nkg7,0.9818181818181818,0.9738461538461538,378,0.008119658119658155,0.0029629629629632534,0.005156695156694901
Etfb,0.2857142857142857,0.2846153846153846,110,0.0038461538461538325,0.10254545454545463,-0.0986993006993008
2410002F23Rik,0.08311688311688312,0.12,32,-0.4437499999999999,0.14375000000000013,-0.5875
Josd2,0.14025974025974025,0.12153846153846154,54,0.1334757834757834,0.12000000000000013,0.013475783475783265
Emc10,0.24415584415584415,0.2784615384615385,94,-0.1405073649754502,0.10893617021276593,-0.2494435351882161
Nr1h2,0.2753246753246753,0.24,106,0.1283018867924528,0.10716981132075443,0.021132075471698375
Napsa,0.1974025974025974,0.2784615384615385,76,-0.4106275303643725,0.10105263157894745,-0.51168016194332
Vrk3,0.2051948051948052,0.13846153846153847,79,0.3252190847127556,0.11645569620253186,0.20876338851022375
Nup62,0.06753246753246753,0.08153846153846153,26,-0.207396449704142,0.11384615384615386,-0.3212426035502959
Tbc1d17,0.08831168831168831,0.09384615384615384,34,-0.0626696832579185,0.11529411764705896,-0.17796380090497746
Pnkp,0.14805194805194805,0.1123076923076923,57,0.24143049932523616,0.12491228070175447,0.11651821862348169
Med25,0.14545454545454545,0.09230769230769231,56,0.3653846153846153,0.10428571428571426,0.26109890109890105
Ap2a1,0.15324675324675324,0.09384615384615384,59,0.38761408083441984,0.120677966101695,0.2669361147327248
Prmt1,0.2935064935064935,0.2923076923076923,113,0.004084411164057082,0.10796460176991159,-0.1038801906058545
Bcl2l12,0.06493506493506493,0.05846153846153846,25,0.09969230769230762,0.1264000000000001,-0.026707692307692474
Irf3,0.21298701298701297,0.19384615384615383,82,0.08986866791744841,0.1180487804878047,-0.028180112570356297
Scaf1,0.09610389610389611,0.07692307692307693,37,0.19958419958419957,0.13081081081081075,0.06877338877338882
Rras,0.08051948051948052,0.06153846153846154,31,0.23573200992555826,0.12516129032258078,0.11057071960297749
Prr12,0.09350649350649351,0.08615384615384615,36,0.0786324786324787,0.11888888888888895,-0.04025641025641025
Nosip,0.16623376623376623,0.19846153846153847,64,-0.19387019230769234,0.10687499999999998,-0.3007451923076923
Rps11,0.9818181818181818,0.9615384615384616,378,0.020655270655270622,0.0034920634920638507,0.01716320716320677
Rpl13a,0.825974025974026,0.7630769230769231,318,0.07614900822447995,0.04150943396226411,0.034639574262215846
Flt3l,0.23116883116883116,0.24307692307692308,89,-0.05151253241140886,0.10741573033707859,-0.15892826274848745
Aldh16a1,0.07272727272727272,0.07076923076923076,28,0.026923076923076935,0.10428571428571445,-0.07736263736263752
Pih1d1,0.11688311688311688,0.08615384615384615,45,0.26290598290598294,0.12444444444444441,0.13846153846153852
Cd37,0.7012987012987013,0.6384615384615384,270,0.08960113960113969,0.06459259259259288,0.025008547008546808
Snrnp70,0.7272727272727273,0.7461538461538462,280,-0.025961538461538453,0.0645714285714286,-0.09053296703296705
Ruvbl2,0.08571428571428572,0.08307692307692308,33,0.03076923076923079,0.13818181818181827,-0.10741258741258748
Ftl1,0.935064935064935,0.8153846153846154,360,0.12799145299145298,0.02344444444444454,0.10454700854700844
Bax,0.3974025974025974,0.3830769230769231,153,0.03604826546003018,0.09359477124183013,-0.057546505781799956
Nucb1,0.42077922077922075,0.4307692307692308,162,-0.023741690408357195,0.09777777777777792,-0.12151946818613511
Ppp1r15a,0.5142857142857142,0.2923076923076923,198,0.43162393162393153,0.06565656565656558,0.36596736596736595
Bcat2,0.07792207792207792,0.1123076923076923,30,-0.4412820512820513,0.1093333333333334,-0.5506153846153847
Rpl18,0.9714285714285714,0.9553846153846154,374,0.016515837104072385,0.003101604278074648,0.013414232825997737
Sult2b1,0.3116883116883117,0.1646153846153846,120,0.4718589743589744,0.06733333333333337,0.40452564102564104
Gm31597,0.07012987012987013,0.06461538461538462,27,0.07863247863247856,0.11259259259259256,-0.033960113960114
Cyth2,0.22077922077922077,0.11076923076923077,85,0.4982805429864253,0.12470588235294112,0.3735746606334842
Kdelr1,0.2545454545454545,0.18153846153846154,98,0.28681318681318674,0.11714285714285708,0.16967032967032966
Emp3,0.6727272727272727,0.563076923076923,259,0.16299376299376306,0.04509652509652492,0.11789723789723813
Nomo1,0.07792207792207792,0.06307692307692307,30,0.19051282051282056,0.132,0.05851282051282056
Kcnc1,0.05714285714285714,0.06,22,-0.049999999999999996,0.10181818181818185,-0.15181818181818185
Sergef,0.06493506493506493,0.08615384615384615,25,-0.32676923076923087,0.11519999999999984,-0.4419692307692307
Hps5,0.07012987012987013,0.05846153846153846,27,0.16638176638176636,0.12000000000000013,0.04638176638176622
Gtf2h1,0.12207792207792208,0.1076923076923077,47,0.11783960720130927,0.1038297872340423,0.014009819967266968
Ldha,0.7012987012987013,0.7553846153846154,270,-0.07712250712250718,0.052444444444444314,-0.1295669515669515
Tsg101,0.2077922077922078,0.17692307692307693,80,0.1485576923076923,0.1045,0.04405769230769231
Spty2d1,0.4675324675324675,0.3523076923076923,180,0.2464529914529914,0.0944444444444446,0.15200854700854682
Htatip2,0.12987012987012986,0.1523076923076923,50,-0.1727692307692309,0.13039999999999996,-0.30316923076923086
Prmt3,0.06493506493506493,0.11538461538461539,25,-0.7769230769230772,0.09440000000000003,-0.8713230769230772
Tubgcp5,0.07272727272727272,0.10923076923076923,28,-0.5019230769230769,0.10999999999999992,-0.6119230769230768
Cyfip1,0.09350649350649351,0.16,36,-0.7111111111111111,0.12111111111111106,-0.8322222222222222
Nipa2,0.33506493506493507,0.33076923076923076,129,0.01282051282051285,0.10511627906976724,-0.0922957662492544
Herc2,0.23376623376623376,0.24,90,-0.02666666666666665,0.09866666666666667,-0.12533333333333332
Atp10a,0.17662337662337663,0.15076923076923077,68,0.1463800904977376,0.08764705882352943,0.058733031674208167
Ube3a,0.5064935064935064,0.5076923076923077,195,-0.0023668639053254954,0.07507692307692285,-0.07744378698224834
Klf13,0.5974025974025974,0.3553846153846154,230,0.4051170568561872,0.0674782608695652,0.337638795986622
Mphosph10,0.15324675324675324,0.20923076923076922,59,-0.3653194263363755,0.11118644067796599,-0.4765058670143415
Mcee,0.05714285714285714,0.052307692307692305,22,0.08461538461538463,0.13818181818181816,-0.05356643356643352
Nsmce3,0.15584415584415584,0.11692307692307692,60,0.24974358974358973,0.14,0.10974358974358972
Tm2d3,0.16103896103896104,0.16923076923076924,62,-0.05086848635235739,0.11548387096774186,-0.16635235732009926
Snrpa1,0.22337662337662337,0.2692307692307692,86,-0.2052772808586762,0.10837209302325593,-0.31364937388193215
Selenos,0.4623376623376623,0.5892307692307692,178,-0.2744598098530683,0.07168539325842709,-0.3461452031114954
Chsy1,0.6233766233766234,0.5938461538461538,240,0.04737179487179492,0.05900000000000004,-0.011628205128205116
Lrrk1,0.4857142857142857,0.4430769230769231,187,0.08778280542986422,0.08983957219251337,-0.0020567667626491537
Mef2a,0.6363636363636364,0.5538461538461539,245,0.1296703296703296,0.0715102040816328,0.05816012558869679
Arrdc4,0.09350649350649351,0.08307692307692308,36,0.11153846153846159,0.12111111111111121,-0.009572649572649625
Mctp2,0.4155844155844156,0.37384615384615383,160,0.10043269230769242,0.08850000000000018,0.011932692307692241
Chd2,0.6,0.5276923076923077,231,0.1205128205128205,0.06337662337662346,0.05713619713619704
Slco3a1,0.14805194805194805,0.20615384615384616,57,-0.3924426450742241,0.08771929824561388,-0.48016194331983797
Akap13,0.8805194805194805,0.8692307692307693,339,0.012820512820512752,0.029380530973451273,-0.01656001815293852
AU020206,0.37922077922077924,0.46307692307692305,146,-0.22112750263435182,0.0950684931506848,-0.31619599578503665
Klhl25,0.15324675324675324,0.11692307692307692,59,0.23702737940026075,0.12000000000000008,0.11702737940026067
Ntrk3,0.09350649350649351,0.018461538461538463,36,0.8025641025641026,0.10444444444444463,0.6981196581196579
Mrpl46,0.12727272727272726,0.11384615384615385,49,0.1054945054945054,0.14857142857142855,-0.04307692307692315
Mrps11,0.11688311688311688,0.09538461538461539,45,0.18393162393162388,0.11733333333333362,0.06659829059829026
Aen,0.11168831168831168,0.15692307692307692,43,-0.40500894454382824,0.13023255813953474,-0.535241502683363
Isg20,0.37922077922077924,0.46923076923076923,146,-0.2373551106427818,0.060273972602739714,-0.2976290832455215
Mfge8,0.06233766233766234,0.036923076923076927,24,0.40769230769230763,0.11333333333333345,0.2943589743589742
Abhd2,0.22597402597402597,0.19846153846153847,87,0.12175066312997342,0.10114942528735618,0.020601237842617234
Polg,0.12467532467532468,0.09692307692307692,48,0.2225961538461539,0.12166666666666663,0.10092948717948726
Ap3s2,0.05714285714285714,0.05384615384615385,22,0.05769230769230761,0.12909090909090898,-0.07139860139860137
Zfp710,0.06233766233766234,0.046153846153846156,24,0.2596153846153846,0.12000000000000005,0.13961538461538453
Cib1,0.16883116883116883,0.16615384615384615,65,0.01585798816568049,0.1150769230769231,-0.09921893491124262
Ngrn,0.07532467532467532,0.1,29,-0.3275862068965518,0.12000000000000022,-0.44758620689655204
Vps33b,0.06233766233766234,0.04,24,0.35833333333333334,0.13166666666666663,0.2266666666666667
Rccd1,0.06233766233766234,0.03230769230769231,24,0.48173076923076924,0.13000000000000003,0.3517307692307692
Unc45a,0.17402597402597403,0.1,67,0.42537313432835816,0.12656716417910466,0.2988059701492535
Man2a2,0.05454545454545454,0.07692307692307693,21,-0.4102564102564104,0.11809523809523811,-0.5283516483516485
Fes,0.10909090909090909,0.11384615384615385,42,-0.04358974358974365,0.12857142857142845,-0.1721611721611721
Furin,0.24155844155844156,0.18,93,0.2548387096774194,0.11397849462365586,0.14086021505376353
Blm,0.12987012987012986,0.07076923076923076,50,0.45507692307692305,0.11200000000000009,0.34307692307692295
Crtc3,0.33246753246753247,0.2676923076923077,128,0.19483173076923083,0.11968749999999993,0.0751442307692309
Iqgap1,0.9064935064935065,0.8384615384615385,349,0.07504959224156926,0.0276217765042978,0.047427815737271464
Nmb,0.09350649350649351,0.12307692307692308,36,-0.3162393162393163,0.11555555555555569,-0.43179487179487197
Sec11a,0.4935064935064935,0.4876923076923077,190,0.011781376518218598,0.0823157894736842,-0.0705344129554656
Zfp592,0.16623376623376623,0.08153846153846153,64,0.5094951923076924,0.12187499999999997,0.3876201923076924
Pde8a,0.05714285714285714,0.02923076923076923,22,0.48846153846153845,0.09090909090909094,0.3975524475524475
Rps17,0.8883116883116883,0.8846153846153846,342,0.004161043634727842,0.024210526315789564,-0.02004948268106172
2900076A07Rik,0.06233766233766234,0.047692307692307694,24,0.2349358974358974,0.11166666666666653,0.12326923076923088
Whamm,0.15064935064935064,0.12461538461538461,58,0.17281167108753315,0.11034482758620671,0.06246684350132643
Fam103a1,0.37662337662337664,0.26,145,0.3096551724137931,0.1045517241379311,0.205103448275862
3110040N11Rik,0.08831168831168831,0.08307692307692308,34,0.05927601809954754,0.12352941176470589,-0.06425339366515835
Btbd1,0.2701298701298701,0.24769230769230768,104,0.08306213017751475,0.10038461538461521,-0.01732248520710046
Tm6sf1,0.6545454545454545,0.536923076923077,252,0.17970085470085465,0.06174603174603181,0.11795482295482283
Efl1,0.11688311688311688,0.1646153846153846,45,-0.4083760683760683,0.12355555555555552,-0.5319316239316239
Il16,0.24415584415584415,0.2123076923076923,94,0.1304418985270049,0.09999999999999967,0.03044189852700524
Tlnrd1,0.06233766233766234,0.052307692307692305,24,0.16089743589743594,0.12500000000000006,0.03589743589743588
Mesd,0.08051948051948052,0.1476923076923077,31,-0.8342431761786603,0.1238709677419356,-0.9581141439205959
Zfand6,0.42857142857142855,0.41846153846153844,165,0.023589743589743584,0.08775757575757547,-0.06416783216783188
Ctsc,0.32727272727272727,0.30615384615384617,126,0.0645299145299145,0.08888888888888913,-0.024358974358974633
Tmem135,0.13246753246753246,0.12923076923076923,51,0.024434389140271396,0.13882352941176468,-0.11438914027149329
Hikeshi,0.15584415584415584,0.1523076923076923,60,0.02269230769230765,0.11466666666666667,-0.09197435897435902
Eed,0.22337662337662337,0.2,86,0.10465116279069758,0.09767441860465105,0.006976744186046532
